Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39561.3274700	6.979e+001	6.764e+001	1.196e-001	2.121e+001	1.289e+002
39561.3278100	5.453e+001	4.494e+001	1.206e-001	2.137e+001	8.831e+001
39561.3281600	5.104e+001	4.448e+001	1.020e-001	2.145e+001	8.644e+001
39561.3285100	2.824e+001	2.759e+001	1.221e-001	2.145e+001	5.250e+001
39561.3288600	2.097e+001	2.299e+001	9.000e-002	2.133e+001	4.290e+001
39561.3292000	1.588e+001	1.667e+001	1.114e-001	2.125e+001	3.133e+001
39561.3295500	6.007e+001	8.736e+001	7.308e-002	2.121e+001	1.566e+002
39561.3299000	7.559e+001	1.167e+002	5.487e-002	2.129e+001	2.077e+002
39561.3302500	3.733e+001	5.100e+001	9.255e-002	2.137e+001	9.218e+001
39561.3305900	4.590e+001	6.150e+001	4.599e-002	2.149e+001	1.114e+002
39561.3309400	4.523e+001	5.959e+001	3.387e-002	2.157e+001	1.082e+002
39561.3312900	3.344e+001	4.122e+001	9.040e-002	2.169e+001	7.557e+001
39561.3316300	2.684e+001	3.249e+001	6.852e-002	2.177e+001	5.972e+001
39561.3319800	3.393e+001	4.714e+001	1.016e-001	2.189e+001	8.501e+001
39561.3323300	2.900e+001	3.969e+001	8.960e-002	2.193e+001	7.171e+001
39561.3326800	4.602e+001	6.013e+001	7.478e-002	2.201e+001	1.093e+002
39561.3330200	5.041e+001	6.976e+001	8.655e-002	2.205e+001	1.259e+002
39561.3333700	3.607e+001	4.733e+001	7.209e-002	2.205e+001	8.600e+001
39561.3337200	2.277e+001	3.204e+001	1.220e-001	2.209e+001	5.768e+001
39561.3340600	3.632e+001	3.697e+001	1.328e-001	2.197e+001	6.985e+001
39561.3344100	8.764e+001	9.511e+001	1.110e-001	2.185e+001	1.778e+002
39561.3347600	3.347e+001	4.075e+001	1.230e-001	2.177e+001	7.484e+001
39561.3351100	3.125e+001	4.089e+001	9.928e-002	2.165e+001	7.433e+001
39561.3354500	2.690e+001	3.707e+001	1.040e-001	2.165e+001	6.692e+001
39561.3358000	4.441e+001	6.242e+001	7.806e-002	2.169e+001	1.124e+002
39561.3361500	3.385e+001	4.428e+001	5.520e-002	2.173e+001	8.051e+001
39561.3365000	5.288e+001	7.689e+001	6.586e-002	2.177e+001	1.378e+002
39561.3368400	3.709e+001	4.803e+001	9.598e-002	2.177e+001	8.744e+001
39561.3371900	3.683e+001	5.438e+001	8.077e-002	2.185e+001	9.731e+001
39561.3375400	4.003e+001	5.700e+001	7.033e-002	2.189e+001	1.025e+002
39561.3378800	2.934e+001	3.926e+001	5.045e-002	2.193e+001	7.115e+001
39561.3382300	2.566e+001	3.364e+001	6.392e-002	2.193e+001	6.114e+001
39561.3385800	2.660e+001	3.935e+001	9.635e-002	2.197e+001	7.040e+001
39561.3389300	3.141e+001	4.435e+001	9.158e-002	2.201e+001	7.980e+001
39561.3392700	5.182e+001	7.698e+001	8.165e-002	2.205e+001	1.376e+002
39561.3396200	2.584e+001	3.245e+001	7.806e-002	2.213e+001	5.934e+001
39561.3399700	2.326e+001	2.903e+001	5.080e-002	2.221e+001	5.312e+001
39561.3403100	2.382e+001	3.025e+001	4.599e-002	2.221e+001	5.522e+001
39561.3406600	3.806e+001	5.594e+001	8.509e-002	2.225e+001	1.002e+002
39561.3410100	3.438e+001	4.843e+001	9.020e-002	2.229e+001	8.717e+001
39561.3413600	2.903e+001	4.267e+001	8.960e-002	2.229e+001	7.639e+001
39561.3417000	2.473e+001	3.412e+001	1.056e-001	2.237e+001	6.158e+001
39561.3420500	3.133e+001	4.466e+001	6.982e-002	2.241e+001	8.027e+001
39561.3424000	4.213e+001	5.930e+001	6.017e-002	2.249e+001	1.068e+002
39561.3427500	4.149e+001	5.897e+001	5.896e-002	2.253e+001	1.060e+002
39561.3430900	5.112e+001	7.543e+001	7.478e-002	2.257e+001	1.350e+002
39561.3434400	3.933e+001	5.431e+001	5.219e-002	2.265e+001	9.801e+001
39561.3437900	3.441e+001	4.656e+001	4.937e-002	2.265e+001	8.425e+001
39561.3441300	3.084e+001	4.373e+001	8.696e-002	2.269e+001	7.865e+001
39561.3444800	2.942e+001	4.212e+001	1.148e-001	2.269e+001	7.566e+001
39561.3448300	9.270e+001	1.516e+002	7.308e-002	2.273e+001	2.680e+002
39561.3451800	8.570e+001	1.361e+002	5.680e-002	2.273e+001	2.414e+002
39561.3455200	4.307e+001	6.185e+001	8.339e-002	2.269e+001	1.111e+002
39561.3458700	2.574e+001	3.725e+001	4.752e-002	2.269e+001	6.682e+001
39561.3462200	2.919e+001	3.997e+001	8.032e-002	2.269e+001	7.221e+001
39561.3465600	4.517e+001	6.486e+001	5.219e-002	2.273e+001	1.165e+002
39561.3469100	4.180e+001	5.882e+001	3.439e-002	2.281e+001	1.059e+002
39561.3472600	4.081e+001	5.665e+001	2.319e-002	2.277e+001	1.022e+002
39561.3476100	4.307e+001	6.103e+001	5.115e-002	2.269e+001	1.098e+002
39561.3479500	3.650e+001	5.137e+001	4.191e-002	2.265e+001	9.247e+001
39561.3483000	3.887e+001	5.663e+001	4.827e-002	2.265e+001	1.015e+002
39561.3486500	3.708e+001	4.944e+001	1.202e-001	2.265e+001	8.965e+001
39561.3490000	6.228e+001	9.713e+001	2.933e-002	2.265e+001	1.727e+002
