Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39551.3864800	9.691e+000	7.271e+000	9.371e-002	2.209e+001	1.457e+001
39551.3868300	1.344e+002	1.011e+002	1.240e-001	2.213e+001	1.114e+002
39551.3871800	1.388e+001	1.633e+001	1.059e-001	2.217e+001	1.777e+001
39551.3875300	6.690e+001	3.446e+001	1.083e-001	2.221e+001	3.861e+001
39551.3878700	9.081e+000	7.768e+000	1.152e-001	2.237e+001	1.515e+001
39551.3882200	1.609e+001	1.647e+001	1.099e-001	2.245e+001	1.798e+001
39551.3885700	1.574e+001	1.404e+001	1.382e-001	2.253e+001	2.716e+001
39551.3889100	9.972e+000	6.897e+000	1.363e-001	2.261e+001	1.408e+001
39551.3892600	1.796e+001	1.531e+001	1.567e-001	2.253e+001	2.989e+001
39551.3896100	2.725e+001	2.282e+001	1.044e-001	2.209e+001	4.470e+001
39551.3899600	1.815e+001	1.657e+001	1.540e-001	2.169e+001	3.192e+001
39551.3903000	4.586e+001	4.255e+001	1.486e-001	2.117e+001	8.172e+001
39551.3906500	7.051e+001	4.927e+001	1.345e-001	1.989e+001	1.003e+002
39551.3910000	1.679e+001	1.261e+001	1.208e-001	1.921e+001	2.526e+001
39551.3913400	1.872e+001	1.429e+001	1.158e-001	1.941e+001	2.853e+001
39551.3916900	2.495e+001	1.733e+001	1.385e-001	1.973e+001	3.533e+001
39551.3920400	1.591e+001	1.090e+001	1.089e-001	2.001e+001	2.230e+001
39551.3923900	4.004e+001	3.183e+001	1.199e-001	2.029e+001	6.301e+001
39551.3927300	5.071e+001	5.925e+001	1.340e-001	2.045e+001	6.449e+001
39551.3930800	5.021e+001	4.075e+001	9.691e-002	2.061e+001	8.033e+001
39551.3934300	1.329e+002	1.161e+002	1.224e-001	2.077e+001	2.255e+002
39551.3937800	5.778e+001	4.679e+001	1.091e-001	2.093e+001	9.227e+001
39551.3941200	5.696e+001	5.333e+001	1.203e-001	2.105e+001	1.023e+002
39551.3944700	4.846e+001	3.566e+001	1.148e-001	2.121e+001	7.177e+001
39551.3948200	3.159e+001	3.032e+001	9.428e-002	2.125e+001	3.316e+001
39551.3951600	6.299e+001	6.291e+001	1.391e-001	2.133e+001	6.874e+001
39551.3955100	7.408e+001	7.343e+001	9.541e-002	2.121e+001	8.024e+001
39551.3958600	3.675e+001	4.009e+001	1.317e-001	2.121e+001	4.370e+001
39551.3962100	7.262e+000	5.714e+000	1.225e-001	2.121e+001	6.289e+000
39551.3965500	1.677e+001	1.338e+001	1.301e-001	2.113e+001	1.472e+001
39551.3969000	5.833e+001	4.712e+001	1.427e-001	2.109e+001	9.297e+001
39551.3972500	4.199e+001	4.145e+001	1.123e-001	2.097e+001	4.531e+001
39551.3975900	1.646e+001	1.157e+001	1.313e-001	2.093e+001	1.279e+001
39551.3979400	2.232e+001	1.495e+001	1.141e-001	2.093e+001	1.656e+001
39551.3982900	1.898e+001	1.486e+001	1.361e-001	2.105e+001	1.636e+001
39551.3986400	4.049e+001	2.814e+001	2.564e-001	2.117e+001	3.111e+001
39551.3989800	2.727e+001	1.894e+001	1.110e-001	2.133e+001	2.094e+001
39551.3993300	2.675e+001	2.495e+001	9.523e-002	2.133e+001	2.731e+001
39551.3996800	3.634e+001	3.951e+001	1.203e-001	2.125e+001	4.308e+001
39551.4000300	4.080e+001	3.367e+001	1.161e-001	2.117e+001	3.700e+001
39551.4003700	7.411e+001	8.987e+001	1.033e-001	2.125e+001	9.772e+001
39551.4007200	4.715e+001	3.576e+001	1.408e-001	2.121e+001	7.150e+001
39551.4010700	8.786e+000	8.585e+000	1.071e-001	2.117e+001	9.386e+000
39551.4014100	3.959e+001	4.021e+001	9.275e-002	2.125e+001	4.391e+001
39551.4017600	2.909e+001	2.074e+001	1.331e-001	2.121e+001	4.205e+001
39551.4021100	7.639e+001	8.090e+001	1.517e-001	2.117e+001	8.826e+001
39551.4024600	1.414e+002	1.476e+002	1.505e-001	2.125e+001	1.611e+002
39551.4028000	1.454e+002	1.611e+002	1.477e-001	2.133e+001	1.756e+002
39551.4031500	1.305e+002	1.421e+002	1.009e-001	2.141e+001	1.549e+002
39551.4035000	1.462e+002	1.360e+002	1.499e-001	2.153e+001	1.489e+002
39551.4038400	1.077e+002	1.081e+002	9.352e-002	2.165e+001	1.181e+002
39551.4041900	8.918e+001	6.500e+001	1.262e-001	2.185e+001	1.311e+002
39551.4045400	3.163e+001	2.465e+001	1.134e-001	2.193e+001	4.900e+001
39551.4048900	2.430e+001	2.981e+001	1.185e-001	2.197e+001	3.241e+001
39551.4052300	5.418e+001	4.355e+001	4.016e-002	2.209e+001	4.790e+001
39551.4055800	5.059e+001	3.997e+001	6.800e-002	2.221e+001	4.399e+001
39551.4059300	4.654e+001	3.793e+001	5.321e-002	2.237e+001	4.170e+001
39551.4062800	3.623e+001	3.314e+001	1.052e-001	2.249e+001	3.630e+001
39551.4066200	1.282e+001	1.573e+001	9.294e-002	2.257e+001	1.710e+001
39551.4069700	1.169e+001	8.519e+000	1.243e-001	2.261e+001	1.718e+001
39551.4073200	1.171e+001	8.169e+000	1.126e-001	2.269e+001	1.664e+001
39551.4076600	1.154e+001	1.476e+001	9.783e-002	2.273e+001	1.603e+001
39551.4080100	2.155e+001	1.598e+001	1.262e-001	2.277e+001	3.211e+001
39551.4083600	5.312e+001	6.723e+001	6.826e-002	2.273e+001	7.303e+001
39551.4087100	5.674e+001	6.792e+001	4.599e-002	2.273e+001	7.388e+001
39551.4090500	5.833e+001	6.741e+001	6.017e-002	2.277e+001	7.338e+001
39551.4094000	5.704e+001	7.195e+001	5.080e-002	2.285e+001	7.816e+001
39551.4097500	5.445e+001	6.405e+001	7.667e-002	2.285e+001	6.969e+001
39551.4100900	4.523e+001	5.171e+001	5.742e-002	2.289e+001	5.631e+001
39551.4104400	3.280e+001	4.088e+001	1.079e-001	2.289e+001	4.442e+001
39551.4107900	7.090e+000	7.780e+000	1.076e-001	2.285e+001	8.480e+000
39551.4111400	6.504e+000	6.811e+000	1.212e-001	2.281e+001	7.433e+000
39551.4114800	3.007e+001	2.049e+001	1.068e-001	2.277e+001	4.197e+001
39551.4118300	4.709e+001	3.530e+001	1.032e-001	2.269e+001	7.076e+001
39551.4121800	4.153e+001	4.325e+001	1.347e-001	2.257e+001	4.720e+001
39551.4125300	5.279e+001	6.434e+001	1.303e-001	2.253e+001	6.995e+001
39551.4128700	7.190e+001	6.287e+001	9.000e-002	2.241e+001	6.895e+001
39551.4132200	4.340e+001	5.049e+001	9.294e-002	2.237e+001	5.495e+001
39551.4135700	5.496e+001	5.517e+001	8.296e-002	2.233e+001	1.045e+002
39551.4139100	4.838e+001	3.643e+001	9.079e-002	2.237e+001	7.296e+001
39551.4142600	6.843e+000	7.648e+000	1.442e-001	2.241e+001	8.332e+000
39551.4146100	4.336e+001	4.305e+001	1.114e-001	2.229e+001	4.705e+001
39551.4149600	4.759e+001	4.176e+001	6.640e-002	2.229e+001	4.580e+001
39551.4153000	5.480e+001	4.904e+001	6.667e-002	2.241e+001	5.375e+001
39551.4156500	5.279e+001	4.735e+001	7.058e-002	2.253e+001	5.189e+001
39551.4160000	4.794e+001	4.551e+001	6.773e-002	2.257e+001	4.980e+001
39551.4163400	4.495e+001	4.987e+001	9.560e-002	2.269e+001	5.434e+001
39551.4166900	6.807e+001	6.816e+001	1.404e-001	2.273e+001	1.291e+002
39551.4170400	7.296e+001	6.338e+001	1.107e-001	2.269e+001	1.232e+002
39551.4173900	7.887e+001	7.487e+001	6.720e-002	2.273e+001	1.432e+002
39551.4177300	8.628e+001	7.668e+001	7.920e-002	2.281e+001	1.485e+002
39551.4180800	8.733e+001	8.024e+001	4.520e-002	2.285e+001	1.544e+002
39551.4184300	4.333e+001	3.423e+001	6.878e-002	2.285e+001	6.785e+001
39551.4187800	4.200e+001	5.257e+001	8.143e-002	2.285e+001	5.712e+001
39551.4191200	3.874e+001	4.837e+001	7.920e-002	2.289e+001	5.256e+001
39551.4194700	5.643e+001	4.297e+001	9.541e-002	2.293e+001	8.584e+001
39551.4198200	3.283e+002	3.026e+002	9.946e-002	2.285e+001	5.818e+002
39551.4201600	4.904e+001	6.198e+001	1.190e-001	2.285e+001	6.733e+001
39551.4205100	4.718e+001	5.325e+001	1.475e-001	2.285e+001	5.800e+001
39551.4208600	3.517e+001	2.631e+001	1.448e-001	2.289e+001	5.276e+001
39551.4212100	1.035e+002	1.095e+002	1.335e-001	2.281e+001	2.055e+002
39551.4215500	4.482e+001	3.501e+001	1.102e-001	2.277e+001	6.956e+001
39551.4219000	9.725e+000	6.877e+000	1.040e-001	2.273e+001	1.397e+001
39551.4222500	5.819e+001	6.682e+001	1.011e-001	2.257e+001	7.275e+001
39551.4225900	3.962e+001	4.110e+001	1.221e-001	2.253e+001	4.486e+001
39551.4229400	4.284e+001	5.136e+001	9.504e-002	2.257e+001	5.586e+001
39551.4232900	1.192e+002	8.279e+001	6.852e-002	2.257e+001	9.154e+001
39551.4236400	1.394e+002	9.306e+001	6.193e-002	2.273e+001	1.031e+002
39551.4239800	8.064e+001	6.159e+001	6.448e-002	2.301e+001	6.785e+001
39551.4243300	1.415e+002	9.779e+001	4.599e-002	2.317e+001	1.081e+002
39551.4246800	9.782e+001	7.286e+001	6.982e-002	2.337e+001	8.035e+001
39551.4250300	1.904e+002	1.236e+002	5.388e-002	2.353e+001	1.371e+002
39551.4253700	1.799e+002	1.195e+002	4.714e-002	2.369e+001	1.324e+002
