Time (Days since Jan 1, 1900)	Photopic (lux)	Circadian light (CL)	Activity (rms delta g-force)	Temperature (C)	Blue (blux)
39503.2920500	-2.044e-002	3.525e+001	6.250e-002	1.743e+001	5.524e+001
39503.2924000	-2.023e-002	3.493e+001	7.308e-002	2.011e+001	5.474e+001
39503.2927500	-2.000e-002	3.951e+001	6.586e-002	2.227e+001	6.192e+001
39503.2930900	-1.972e-002	4.972e+001	4.973e-002	2.419e+001	7.792e+001
39503.2934400	-1.941e-002	5.258e+001	6.982e-002	2.591e+001	8.240e+001
39503.2937900	-1.905e-002	5.178e+001	6.720e-002	2.751e+001	8.116e+001
39503.2941300	-1.849e-002	5.626e+001	6.364e-002	2.947e+001	8.818e+001
39503.2944800	-1.771e-002	5.917e+001	6.308e-002	3.151e+001	9.273e+001
39503.2948300	-1.692e-002	5.961e+001	7.405e-002	3.315e+001	9.343e+001
39503.2951800	-1.624e-002	6.119e+001	8.424e-002	3.431e+001	9.590e+001
39503.2955200	-1.586e-002	1.115e+002	9.727e-002	3.491e+001	1.748e+002
39503.2958700	-1.617e-002	1.112e+002	8.467e-002	3.439e+001	1.743e+002
39503.2962200	-1.649e-002	1.096e+002	8.614e-002	3.387e+001	1.718e+002
39503.2965600	-1.672e-002	1.223e+002	8.010e-002	3.347e+001	1.917e+002
39503.2969100	-1.687e-002	1.155e+002	7.184e-002	3.319e+001	1.810e+002
39503.2972600	-1.697e-002	1.105e+002	1.308e-001	3.303e+001	1.733e+002
39503.2976100	-1.703e-002	1.278e+002	1.977e-001	3.291e+001	2.003e+002
39503.2979500	-1.715e-002	1.564e+002	1.465e-001	3.283e+001	2.451e+002
39503.2983000	-1.719e-002	1.419e+002	8.403e-002	3.279e+001	2.225e+002
39503.2986500	-1.713e-002	5.630e+001	1.079e-001	3.291e+001	8.824e+001
39503.2990000	-1.744e-002	5.441e+000	1.005e-001	3.223e+001	8.523e+000
39503.2993400	-1.795e-002	1.340e+000	1.278e-001	3.103e+001	2.094e+000
39503.2996900	-1.870e-002	5.565e-001	6.222e-002	2.891e+001	8.661e-001
39503.3000400	-1.915e-002	4.918e-001	6.878e-002	2.723e+001	7.646e-001
39503.3003800	-1.952e-002	6.363e-001	1.155e-001	2.555e+001	9.910e-001
39503.3007300	-1.989e-002	4.004e+000	1.648e-001	2.323e+001	6.269e+000
39503.3010800	-2.043e-002	3.539e+001	1.608e-001	1.759e+001	5.547e+001
39503.3014300	-2.069e-002	4.591e+002	1.656e-001	1.159e+001	7.196e+002
39503.3017700	-2.077e-002	1.778e+002	1.604e-001	7.510e+000	2.787e+002
39503.3021200	-2.081e-002	2.592e+001	1.314e-001	4.870e+000	4.062e+001
39503.3024700	-2.079e-002	2.796e+001	1.501e-001	5.990e+000	4.382e+001
